Order_ID,Customer_Name,City,Restaurant_Name,Cuisine,Order_Amount,Delivery_Time_Min,Rating,Payment_Method,Delivery_Status,Discount_Percent,Order_Date,Customer_Age,Distance_km
ZM101040,Anya Yogi,Pune,Jha-Vig Restaurant,Chinese,2118.35,16.0,4.0,Wallet,Cancelled,20.0,2026-04-29,58.0,7.3
ZM101041,Saanvi Khurana,Pune,Sampath-Dave Restaurant,North Indian,1748.28,59.0,3.0,Upi,Delivered,15.0,2025-12-20,56.0,4.0
ZM101042,Navya Kuruvilla,Mumbai,"Bava, Bandi And Bose Restaurant",Fast Food,1082.96,18.0,3.0,Wallet,Delivered,10.0,2025-08-18,28.0,15.6
ZM101043,Tushar Bhat,Jaipur,Singh-Atwal Restaurant,Cafe,330.35,19.0,5.0,Cash,Pending,0.0,2025-08-29,44.0,2.0
ZM101044,Sahil Hayer,Hyderabad,"Mahal, Varughese And Grover Restaurant",South Indian,1079.42,20.0,2.0,Upi,Pending,10.0,2025-11-08,45.0,1.4
ZM101045,Riaan Doctor,Delhi,"Arora, Madan And Shah Restaurant",South Indian,1084.9,18.0,3.0,Cash,Pending,20.0,2026-04-23,22.0,18.9
ZM101046,Mahika Mannan,Jaipur,Kothari-Dey Restaurant,Cafe,2070.88,38.0,3.0,Upi,Cancelled,0.0,2026-03-24,49.0,14.5
ZM101047,Jayant Sagar,Jaipur,"Samra, Bakshi And Lala Restaurant",Fast Food,244.8,85.0,1.0,Wallet,Delivered,15.0,2026-03-02,37.0,21.7
ZM101048,Misha Grover,Pune,Bora And Sons Restaurant,North Indian,1666.07,30.0,1.0,Upi,Pending,15.0,2025-08-06,46.0,1.4
ZM101049,Jayan Goyal,Mumbai,"Chacko, Date And Sanghvi Restaurant",Chinese,821.55,17.0,3.0,Card,Pending,10.0,2026-04-20,43.0,17.9
ZM101050,Azad Iyengar,Mumbai,"Mall, Koshy And Anne Restaurant",Desserts,1693.41,73.0,2.0,Card,Delivered,0.0,2025-06-29,41.0,16.3
ZM101051,Elakshi Ravel,Mumbai,Chana-Lall Restaurant,Fast Food,1316.1093020833334,54.0,4.0,Cash,Delivered,5.0,2025-07-27,29.0,20.4
ZM101052,Himmat Mannan,Pune,Halder And Sons Restaurant,Desserts,2407.48,17.0,3.0,Cash,Cancelled,0.0,2026-01-20,25.0,11.0
ZM101053,Tanya Devan,Chandigarh,Kala Group Restaurant,Fast Food,2487.53,43.0,3.0,Card,Pending,10.0,2026-04-29,51.0,22.5
ZM101054,Gatik Borde,Delhi,Tara-Bhatti Restaurant,Cafe,2235.11,33.0,3.0,Card,Delivered,0.0,2026-05-06,27.0,19.3
ZM101055,Suhana Loyal,Jaipur,Bahl Inc Restaurant,Chinese,1048.72,67.0,2.0,Cash,Delivered,0.0,2025-08-09,48.0,3.4
ZM101056,Manikya Swaminathan,Delhi,Rattan And Sons Restaurant,Cafe,2454.11,47.0,4.0,Card,Cancelled,0.0,2025-05-28,27.0,20.1
ZM101057,Zoya Bahri,Delhi,"Hayer, Dhingra And Basu Restaurant",North Indian,535.98,15.0,1.0,Wallet,Pending,20.0,2025-12-06,42.0,2.3
ZM101058,Mehul Konda,Na,"Goda, Setty And Bhatti Restaurant",South Indian,936.88,18.0,1.0,Upi,Cancelled,0.0,2025-10-28,21.0,7.7
ZM101059,Saanvi Varty,Hyderabad,Karan-Ram Restaurant,North Indian,1968.09,81.0,4.0,Wallet,Pending,20.0,2025-12-15,58.0,18.5
ZM101060,Heer Hari,Kolkata,Krishnan Ltd Restaurant,Biryani,811.53,72.0,3.0,Wallet,Cancelled,0.0,2026-01-22,26.0,9.3
ZM101061,Vidur Aurora,Kolkata,Sharma-Luthra Restaurant,Biryani,2319.26,87.0,2.0,Card,Delivered,20.0,2025-08-03,51.0,7.3
ZM101062,Charvi Jaggi,Mumbai,Bajwa-Samra Restaurant,Italian,888.37,36.0,4.0,Card,Cancelled,5.0,2026-02-04,47.0,2.9
ZM101063,Rohan Bail,Bangalore,Ganesan-Char Restaurant,Chinese,533.95,43.0,3.0,Cash,Pending,0.0,2026-05-09,38.0,12.9
ZM101064,Samiha Chandra,Chandigarh,Loke-Bakshi Restaurant,South Indian,2244.79,54.0,5.0,Upi,Pending,10.0,2025-07-25,55.0,4.4
ZM101065,Shray Agate,Mumbai,Sastry Inc Restaurant,Desserts,2488.08,41.0,5.0,Upi,Cancelled,20.0,2025-10-24,52.0,4.4
ZM101066,Miraya Johal,Delhi,Karpe Ltd Restaurant,Italian,326.67,26.0,3.0,Cash,Delivered,0.0,2025-09-19,30.0,23.3
ZM101067,Armaan Tank,Kolkata,"Barad, Shukla And Guha Restaurant",Biryani,1151.15,84.0,4.0,Upi,Pending,10.0,2025-10-12,52.0,8.6
ZM101068,Indrajit Gala,Kolkata,Raj Group Restaurant,North Indian,1801.63,69.0,3.0,Upi,Cancelled,20.0,2026-04-30,38.5,21.7
ZM101069,Dhanuk Kaul,Bangalore,Sharaf Ltd Restaurant,North Indian,155.29,25.0,3.0,Cash,Delivered,0.0,2025-09-02,40.0,4.8
ZM101070,Ivan Borah,Delhi,Bhagat Ltd Restaurant,Cafe,1201.11,48.0,3.0,Cash,Pending,5.0,2025-10-25,51.0,23.5
ZM101071,Rhea Thakur,Mumbai,Madan-Saran Restaurant,Desserts,1924.16,86.0,5.0,Cash,Cancelled,0.0,2026-04-07,56.0,19.8
ZM101072,Zara Sethi,Delhi,Kashyap-Dave Restaurant,Cafe,2385.79,44.0,3.0,Card,Pending,15.0,2026-05-06,59.0,22.2
ZM101073,Samiha Garde,Delhi,"Banik, Behl And Madan Restaurant",Chinese,816.38,84.0,3.0,Upi,Pending,0.0,2025-11-23,46.0,23.2
ZM101074,Siya Kibe,Pune,"Iyer, Mann And Verma Restaurant",Biryani,1957.4,18.0,3.0,Card,Cancelled,5.0,2026-01-14,57.0,16.1
ZM101075,Diya Magar,Pune,"Majumdar, Chopra And Mangal Restaurant",Italian,1500.29,78.0,3.0,Cash,Cancelled,0.0,2025-09-20,54.0,24.9
ZM101076,Onkar Garde,Na,"Wali, Chadha And Ranganathan Restaurant",North Indian,587.66,45.0,3.0,Upi,Pending,15.0,2026-04-25,19.0,21.8
ZM101077,Shray Savant,Na,Bera Inc Restaurant,Biryani,221.99,50.0,3.0,Card,Cancelled,15.0,2025-10-27,34.0,13.6
ZM101078,Ishaan Goda,Hyderabad,"Hayre, Sanghvi And Varughese Restaurant",Fast Food,729.57,83.0,5.0,Wallet,Delivered,10.0,2025-09-21,52.0,23.2
ZM101079,Gatik Swaminathan,Mumbai,"Agate, Krishnamurthy And Ravi Restaurant",Cafe,1939.52,76.0,3.0,Card,Cancelled,10.0,2026-03-23,54.0,23.7
ZM101080,Yuvraj  Bahl,Delhi,"Chanda, Maharaj And Kumer Restaurant",Cafe,2172.06,28.0,3.0,Card,Cancelled,5.0,2026-01-21,59.0,7.3
ZM101081,Lakshit De,Delhi,Anne Plc Restaurant,Cafe,1966.56,48.0,4.0,Upi,Delivered,15.0,2025-10-29,58.0,22.1
ZM101082,Jayant Bajaj,Mumbai,Sodhi Group Restaurant,Biryani,537.31,57.0,4.0,Card,Delivered,5.0,2025-08-25,41.0,8.4
ZM101083,Manikya Khare,Hyderabad,Borah-Ganguly Restaurant,South Indian,1862.99,42.0,3.0,Wallet,Pending,0.0,2025-11-29,24.0,11.2
ZM101084,Siya Ravi,Jaipur,Vyas-Tiwari Restaurant,Italian,1661.78,26.0,1.0,Card,Delivered,20.0,2025-12-03,42.0,23.8
ZM101085,Sumer Jha,Delhi,"Chawla, Mangat And Balasubramanian Restaurant",North Indian,2112.04,15.0,5.0,Card,Delivered,10.0,2026-03-13,50.0,21.6
ZM101086,Kiara Buch,Hyderabad,Varty Llc Restaurant,Desserts,2395.53,89.0,3.0,Wallet,Pending,20.0,2025-11-17,35.0,5.0
ZM101087,Shamik Shroff,Na,"Mane, Krish And Jain Restaurant",Fast Food,947.91,61.0,3.0,Card,Delivered,0.0,2025-09-04,26.0,15.7
ZM101088,Ela Shan,Pune,Sunder Llc Restaurant,Cafe,1316.1093020833334,15.0,1.0,Upi,Delivered,15.0,2026-03-15,41.0,15.1
ZM101089,Reyansh Sur,Na,"Zacharia, Brar And Gara Restaurant",Chinese,2190.94,15.0,3.0,Card,Cancelled,5.0,2026-01-16,51.0,16.2
ZM101090,Nakul Datta,Jaipur,Aurora Group Restaurant,Fast Food,1371.55,64.0,3.0,Cash,Cancelled,0.0,2025-08-03,32.0,22.6
ZM101091,Kismat Ramakrishnan,Pune,"Jani, Kale And Doctor Restaurant",Italian,454.88,36.0,3.0,Card,Delivered,5.0,2025-10-01,51.0,20.5
ZM101092,Yasmin Johal,Bangalore,Badami-Vala Restaurant,South Indian,446.79,15.0,5.0,Upi,Delivered,20.0,2025-05-17,18.0,13.5
ZM101093,Suhana Ramanathan,Delhi,Bhalla Llc Restaurant,Biryani,1401.41,66.0,2.0,Wallet,Delivered,10.0,2025-10-14,40.0,8.7
ZM101094,Misha Ahluwalia,Bangalore,Taneja And Sons Restaurant,Desserts,1492.36,33.0,2.0,Wallet,Cancelled,0.0,2025-11-10,53.0,3.5
ZM101095,Eshani Jayaraman,Kolkata,Loyal-Joshi Restaurant,Chinese,562.54,42.0,4.0,Wallet,Pending,0.0,2026-04-17,31.0,16.7
ZM101096,Anahita Sen,Hyderabad,"Sagar, Gill And Master Restaurant",Italian,1505.12,42.0,3.0,Cash,Delivered,0.0,2026-02-08,45.0,16.8
ZM101097,Kaira Kothari,Delhi,Venkatesh-Biswas Restaurant,Italian,541.42,46.0,4.0,Card,Pending,15.0,2025-07-19,35.0,12.7
ZM101098,Advik Choudhry,Kolkata,Sachdeva-Ramakrishnan Restaurant,South Indian,1073.74,17.0,3.0,Card,Cancelled,0.0,2025-06-18,49.0,18.4
ZM101099,Dharmajan Swamy,Mumbai,"Sastry, Bansal And Gaba Restaurant",Biryani,1316.1093020833334,71.0,2.0,Cash,Delivered,15.0,2026-02-11,33.0,15.3
ZM101100,Shray Ben,Chandigarh,Kar Inc Restaurant,Biryani,2071.13,86.0,4.0,Cash,Delivered,5.0,2025-08-18,38.5,3.4
ZM101101,Raghav Buch,Delhi,"Hari, Sagar And Sastry Restaurant",South Indian,2225.92,85.0,3.0,Wallet,Pending,0.0,2025-11-09,50.0,11.5
ZM101102,Zara Garde,Hyderabad,Gala-Ben Restaurant,Cafe,1647.95,22.0,1.0,Cash,Delivered,15.0,2025-05-29,37.0,10.3
ZM101103,Vihaan Goyal,Mumbai,Chaudhary-Borra Restaurant,Cafe,306.06,35.0,4.0,Upi,Delivered,10.0,2026-04-03,59.0,19.7
ZM101104,Onkar Date,Mumbai,Banerjee-Seth Restaurant,Fast Food,801.38,80.0,4.0,Upi,Pending,10.0,2025-07-18,18.0,24.8
ZM101105,Rohan Grewal,Mumbai,Rajagopalan-Garg Restaurant,Chinese,263.78,34.0,2.0,Cash,Delivered,5.0,2026-04-02,38.5,24.0
ZM101106,Jivin Upadhyay,Delhi,Kumar And Sons Restaurant,Chinese,1903.15,29.0,3.0,Wallet,Delivered,10.0,2025-10-17,29.0,15.8
ZM101107,Arnav Sami,Na,"Singh, Chhabra And Kalita Restaurant",Biryani,615.19,42.0,1.0,Card,Pending,10.0,2026-04-28,45.0,6.0
ZM101108,Emir Agate,Na,Ratta-Jain Restaurant,Fast Food,393.53,51.0,3.0,Upi,Delivered,15.0,2026-05-08,19.0,17.4
ZM101109,Drishya Goyal,Delhi,Hayre And Sons Restaurant,Cafe,502.8,31.0,1.0,Cash,Pending,15.0,2025-06-28,40.0,21.2
ZM101110,Arhaan Khare,Delhi,Shukla-Sankar Restaurant,South Indian,1486.84,89.0,3.0,Upi,Delivered,10.0,2026-04-11,47.0,7.6
ZM101111,Pari De,Delhi,"Sathe, Karpe And Keer Restaurant",Cafe,1942.04,18.0,5.0,Upi,Pending,10.0,2025-10-09,19.0,12.6
ZM101112,Samaira Banerjee,Bangalore,"Garg, Goda And Atwal Restaurant",Biryani,1312.91,22.0,3.0,Upi,Cancelled,20.0,2026-04-17,55.0,6.5
ZM101113,Pihu Datta,Mumbai,Vyas Ltd Restaurant,Cafe,2389.35,15.0,4.0,Card,Delivered,10.0,2026-03-11,21.0,15.8
ZM101114,Aaryahi Chokshi,Na,Ramakrishnan-Shere Restaurant,Biryani,2248.65,23.0,3.0,Wallet,Pending,0.0,2025-10-19,40.0,11.2
ZM101115,Ayesha Tiwari,Mumbai,Chaudry-Chaudhuri Restaurant,Italian,740.08,29.0,1.0,Upi,Delivered,0.0,2026-02-15,25.0,1.6
ZM101116,Arhaan Dugal,Pune,Kumer-Doctor Restaurant,Fast Food,361.45,81.0,1.0,Upi,Pending,5.0,2025-10-15,38.5,3.6
ZM101117,Vedika Bains,Hyderabad,"Konda, Bhakta And Zachariah Restaurant",North Indian,609.39,72.0,2.0,Cash,Delivered,20.0,2025-07-15,32.0,24.3
ZM101118,Samarth Karan,Jaipur,Rama Group Restaurant,Biryani,2032.41,40.0,1.0,Upi,Pending,20.0,2025-12-18,29.0,21.6
ZM101119,Divit Batta,Pune,Agrawal Group Restaurant,Fast Food,630.72,57.0,4.0,Cash,Pending,20.0,2025-06-02,28.0,23.1
ZM101120,Taimur Wason,Pune,Sha Inc Restaurant,Desserts,335.49,82.0,4.0,Cash,Pending,20.0,2025-10-01,19.0,24.5
ZM101121,Hunar Varkey,Hyderabad,Chad-Dar Restaurant,North Indian,2018.49,90.0,3.0,Wallet,Delivered,15.0,2025-10-20,20.0,52.38657551274083
ZM101122,Alisha Bansal,Delhi,"Tata, Singh And Rao Restaurant",Chinese,1472.86,49.0,1.0,Card,Delivered,0.0,2025-06-13,22.0,5.1
ZM101123,Saanvi Sidhu,Mumbai,Banik-Kibe Restaurant,Fast Food,1555.14,65.0,3.0,Cash,Pending,5.0,2026-01-04,30.0,11.5
ZM101124,Misha Kala,Delhi,"Koshy, Guha And Sridhar Restaurant",Fast Food,2283.98,34.0,4.0,Wallet,Cancelled,5.0,2026-03-14,49.0,7.4
ZM101125,Vihaan Lanka,Pune,Koshy-Gade Restaurant,Italian,1768.88,90.0,5.0,Upi,Pending,20.0,2026-01-15,18.0,20.7
ZM101126,Purab Issac,Na,Kannan-Sachdev Restaurant,Italian,1316.1093020833334,80.0,3.0,Cash,Delivered,5.0,2025-12-30,44.0,4.8
ZM101127,Khushi Iyer,Na,"Sem, Mand And Dube Restaurant",Fast Food,2337.59,25.0,4.0,Card,Pending,0.0,2025-06-08,57.0,15.3
ZM101128,Lakshit Lall,Mumbai,Suri-Behl Restaurant,Chinese,2411.92,83.0,5.0,Upi,Delivered,0.0,2025-07-19,43.0,8.3
ZM101129,Ayesha Bhandari,Hyderabad,Ravi Inc Restaurant,South Indian,1184.83,71.0,1.0,Cash,Delivered,5.0,2026-03-05,34.0,11.1
ZM101130,Abram Mani,Bangalore,Bedi-Ramachandran Restaurant,South Indian,350.05,26.0,2.0,Cash,Pending,20.0,2025-12-02,38.5,7.5
ZM101131,Anay Badal,Delhi,Thaker Plc Restaurant,Italian,1917.57,76.0,1.0,Card,Delivered,0.0,2026-02-19,40.0,3.8
ZM101132,Kiaan Ghose,Hyderabad,Kunda Ltd Restaurant,Desserts,2264.03,37.0,3.0,Card,Pending,0.0,2026-03-30,53.0,9.0
ZM101133,Indrans Warrior,Kolkata,"Talwar, Dayal And Amble Restaurant",Desserts,1654.0,68.0,5.0,Wallet,Cancelled,0.0,2025-11-02,33.0,23.5
ZM101134,Rohan Bhatti,Jaipur,Bhandari-Upadhyay Restaurant,Italian,177.3,28.0,3.0,Cash,Delivered,15.0,2025-10-07,55.0,20.8
ZM101135,Hunar Ghosh,Delhi,Dalal-Kumer Restaurant,South Indian,1090.31,44.0,1.0,Wallet,Delivered,15.0,2025-10-18,43.0,24.8
ZM101136,Shamik Dhingra,Pune,"Srivastava, Lalla And Bhandari Restaurant",North Indian,299.01,42.0,2.0,Cash,Cancelled,0.0,2025-08-18,56.0,4.9
ZM101137,Alisha Divan,Chandigarh,Devan-Gade Restaurant,Biryani,2251.94,46.0,1.0,Card,Cancelled,0.0,2026-01-30,50.0,9.0
ZM101138,Kartik Brar,Jaipur,Ahuja-Ramanathan Restaurant,Fast Food,766.13,69.0,3.0,Upi,Delivered,0.0,2025-05-21,36.0,19.9
ZM101139,Kashvi Desai,Kolkata,Sama-Lal Restaurant,Chinese,447.93,83.0,1.0,Upi,Cancelled,20.0,2025-10-13,53.0,7.5
ZM101140,Misha Mani,Mumbai,Bala Llc Restaurant,South Indian,1612.99,63.0,5.0,Wallet,Pending,0.0,2025-09-30,52.0,23.0
ZM101141,Trisha Vig,Mumbai,Bandi-Srinivas Restaurant,Biryani,1340.8,26.0,3.0,Card,Pending,15.0,2025-05-22,38.0,2.2
ZM101142,Kavya Kapur,Na,"Borde, Mander And Agarwal Restaurant",Italian,1765.51,61.0,4.0,Wallet,Pending,5.0,2026-03-12,40.0,12.4
ZM101143,Vihaan Varughese,Mumbai,Lad-Goyal Restaurant,Desserts,888.81,31.0,2.0,Card,Cancelled,15.0,2025-10-10,56.0,12.7
ZM101144,Mannat Sagar,Mumbai,Chandra Inc Restaurant,Fast Food,851.98,47.0,3.0,Upi,Cancelled,20.0,2026-04-19,42.0,7.6
ZM101145,Kaira Tara,Pune,Rajagopal-Sharma Restaurant,North Indian,1174.14,54.0,3.0,Wallet,Cancelled,20.0,2025-08-02,46.0,22.4
ZM101146,Damini Sandhu,Hyderabad,Banik-Khalsa Restaurant,South Indian,1340.09,69.0,3.0,Cash,Cancelled,15.0,2025-07-26,43.0,19.8
ZM101147,Shayak Bera,Jaipur,Lad-Gupta Restaurant,North Indian,1636.67,59.0,4.0,Upi,Delivered,0.0,2025-06-24,38.5,21.5
ZM101148,Shray Verma,Kolkata,Dugal Group Restaurant,Desserts,1274.16,54.0,3.0,Cash,Cancelled,0.0,2026-03-15,22.0,3.5
ZM101149,Ahana  Goswami,Mumbai,Kalla-Rama Restaurant,Cafe,2151.7,47.0,3.0,Upi,Delivered,0.0,2026-02-13,18.0,15.1
ZM101150,Vidur Mani,Delhi,Khurana Ltd Restaurant,Italian,335.96,60.0,3.0,Upi,Cancelled,20.0,2025-10-24,26.0,10.8
ZM101151,Ehsaan Raman,Pune,Golla Llc Restaurant,Chinese,410.63,41.0,5.0,Cash,Pending,20.0,2025-12-31,39.0,9.3
ZM101152,Faiyaz Wali,Delhi,Srinivasan Llc Restaurant,North Indian,973.33,36.0,3.0,Card,Pending,10.0,2025-07-17,37.0,17.1
ZM101153,Vedika Bhatt,Jaipur,Ramakrishnan Ltd Restaurant,Cafe,2452.88,19.0,3.0,Card,Cancelled,0.0,2025-05-24,41.0,12.2
ZM101154,Ishita Kapur,Mumbai,"Uppal, Sinha And Bali Restaurant",Chinese,604.84,72.0,5.0,Wallet,Pending,0.0,2026-03-01,23.0,22.6
ZM101155,Amira Sandal,Jaipur,Chauhan Plc Restaurant,Italian,222.16,86.0,3.0,Cash,Delivered,20.0,2025-10-23,40.0,16.7
ZM101156,Yuvaan Gera,Pune,Suresh-Mand Restaurant,South Indian,749.09,39.0,1.0,Wallet,Pending,10.0,2026-04-13,38.0,13.1
ZM101157,Shayak Ramesh,Hyderabad,Sundaram-Agarwal Restaurant,South Indian,177.77,28.0,2.0,Wallet,Cancelled,20.0,2026-03-01,50.0,22.7
ZM101158,Hrishita Kumer,Jaipur,Sant-Grover Restaurant,Fast Food,2395.45,69.0,1.0,Cash,Pending,15.0,2025-10-09,38.5,15.5
ZM101159,Yashvi Deol,Mumbai,"Kumar, Magar And Dash Restaurant",North Indian,1679.64,56.0,4.0,Upi,Delivered,0.0,2026-01-23,47.0,13.3
ZM101160,Misha Vaidya,Mumbai,Kunda-Zacharia Restaurant,Desserts,1390.08,22.0,5.0,Card,Cancelled,0.0,2026-01-04,38.5,12.5
ZM101161,Hazel Krishna,Jaipur,Loyal Inc Restaurant,Desserts,2054.03,84.0,3.0,Card,Delivered,15.0,2025-12-25,26.0,21.0
ZM101162,Anay Wali,Delhi,Kara-Vaidya Restaurant,South Indian,2012.02,29.0,3.0,Upi,Cancelled,10.0,2025-06-16,54.0,5.1
ZM101163,Vanya Sampath,Delhi,Walla-Bail Restaurant,South Indian,434.65,16.0,3.0,Cash,Delivered,5.0,2025-08-24,19.0,13.5
ZM101164,Aarush Ghose,Delhi,Kaul Ltd Restaurant,Biryani,436.0,52.0,4.0,Card,Cancelled,5.0,2025-09-20,36.0,18.4
ZM101165,Drishya Rajagopal,Chandigarh,Golla Plc Restaurant,Chinese,1924.53,50.0,3.0,Cash,Delivered,15.0,2025-08-04,37.0,24.6
ZM101166,Ivan Bobal,Delhi,Badal-Tailor Restaurant,North Indian,1966.77,52.38657551274083,3.0,Cash,Delivered,15.0,2025-12-04,35.0,23.9
ZM101167,Ishaan Chowdhury,Hyderabad,Mani Inc Restaurant,North Indian,258.28,64.0,3.0,Card,Delivered,5.0,2025-07-17,18.0,10.4
ZM101168,Riaan Dhingra,Mumbai,"Choudhary, Sathe And Sharaf Restaurant",South Indian,153.73,56.0,2.0,Wallet,Pending,0.0,2025-11-06,35.0,12.3
ZM101169,Eshani Issac,Delhi,Sridhar Llc Restaurant,South Indian,1438.35,33.0,3.0,Wallet,Delivered,20.0,2025-08-20,56.0,1.4
ZM101170,Darshit Batra,Delhi,"Sama, Rana And Rajan Restaurant",Chinese,2488.27,77.0,2.0,Card,Delivered,15.0,2026-01-15,55.0,9.7
ZM101171,Jivika Hari,Delhi,Solanki Plc Restaurant,South Indian,2366.68,60.0,3.0,Cash,Cancelled,5.0,2026-04-05,37.0,14.3
ZM101172,Rasha Sarna,Mumbai,"Gopal, Varma And Dey Restaurant",Cafe,2360.75,61.0,3.0,Card,Delivered,20.0,2026-05-12,49.0,17.9
ZM101173,Abram Chawla,Pune,Reddy Group Restaurant,Italian,376.94,85.0,3.0,Card,Delivered,0.0,2025-06-05,55.0,4.3
ZM101174,Divij Raj,Kolkata,Deol Plc Restaurant,Cafe,324.95,48.0,3.0,Card,Delivered,5.0,2025-12-29,53.0,8.0
ZM101175,Renee Keer,Pune,Mammen Plc Restaurant,Italian,1316.1093020833334,31.0,3.0,Wallet,Delivered,0.0,2025-09-08,54.0,52.38657551274083
ZM101176,Aarav Halder,Hyderabad,Gade Inc Restaurant,Desserts,274.18,32.0,5.0,Wallet,Delivered,0.0,2026-04-19,28.0,15.7
ZM101179,Sana Mammen,Kolkata,Karpe Inc Restaurant,North Indian,469.99,74.0,2.0,Wallet,Pending,15.0,2026-04-22,38.5,52.38657551274083
ZM101180,Pranay Kaul,Na,"Bhatti, Karan And Singh Restaurant",Chinese,1498.91,56.0,5.0,Cash,Pending,10.0,2025-09-09,54.0,10.9
ZM101181,Aarna Edwin,Pune,Sathe-Dayal Restaurant,Cafe,754.16,29.0,3.0,Upi,Pending,0.0,2025-08-03,50.0,24.5
ZM101182,Onkar Sami,Mumbai,Dugar Group Restaurant,South Indian,1854.58,48.0,3.0,Upi,Delivered,15.0,2026-01-31,53.0,10.7
ZM101183,Suhana Chaudhuri,Jaipur,"Kala, Bassi And Banik Restaurant",South Indian,1991.63,71.0,5.0,Cash,Cancelled,10.0,2025-05-29,44.0,10.7
ZM101184,Advik Rajagopal,Pune,Yogi-Basu Restaurant,Biryani,1437.69,47.0,5.0,Cash,Pending,15.0,2025-12-26,29.0,6.5
ZM101185,Indranil Zachariah,Bangalore,"Bhakta, Dey And Dutt Restaurant",North Indian,274.72,50.0,1.0,Wallet,Cancelled,20.0,2025-06-26,57.0,2.9
ZM101186,Miraya Vig,Delhi,Luthra-Apte Restaurant,North Indian,933.27,28.0,1.0,Wallet,Pending,0.0,2025-10-23,37.0,17.0
ZM101187,Shlok Chaudhary,Mumbai,Chowdhury Group Restaurant,Chinese,1342.65,17.0,3.0,Card,Cancelled,0.0,2025-07-11,46.0,2.3
ZM101188,Ela Dara,Pune,Yohannan And Sons Restaurant,Cafe,890.55,49.0,2.0,Cash,Delivered,5.0,2025-05-20,38.5,11.5
ZM101189,Eshani Gupta,Hyderabad,"Devan, Sampath And Gour Restaurant",North Indian,1316.1093020833334,21.0,2.0,Card,Delivered,15.0,2025-12-05,31.0,23.3
ZM101190,Diya Wable,Na,Sarin-Dewan Restaurant,Fast Food,2242.9,71.0,5.0,Upi,Cancelled,5.0,2025-11-18,46.0,21.3
ZM101191,Taimur Sundaram,Hyderabad,Borah-Sunder Restaurant,Cafe,2296.62,23.0,1.0,Upi,Cancelled,15.0,2025-09-19,38.5,24.3
ZM101192,Prerak Gara,Mumbai,"Chandran, Yohannan And Brahmbhatt Restaurant",North Indian,446.23,42.0,3.0,Upi,Pending,0.0,2026-05-08,38.5,7.8
ZM101193,Ishaan Andra,Mumbai,"Baral, Karan And Chandra Restaurant",South Indian,941.51,37.0,3.0,Card,Delivered,15.0,2026-04-08,38.5,4.5
ZM101194,Umang Ahluwalia,Pune,"Jhaveri, Ben And Bakshi Restaurant",Biryani,1507.38,65.0,3.0,Upi,Delivered,0.0,2025-11-10,42.0,12.5
ZM101195,Ryan Chahal,Kolkata,Toor Llc Restaurant,Fast Food,444.47,42.0,4.0,Card,Cancelled,0.0,2026-04-22,38.5,10.0
ZM101196,Elakshi Dasgupta,Kolkata,Balasubramanian-Bawa Restaurant,Desserts,2139.3,16.0,4.0,Cash,Pending,15.0,2026-01-19,18.0,6.1
ZM101197,Anvi Brar,Pune,Chandra Group Restaurant,Italian,1229.54,89.0,1.0,Cash,Pending,0.0,2025-11-01,38.5,6.3
ZM101198,Renee Wadhwa,Mumbai,"Kapur, Gokhale And Dhillon Restaurant",North Indian,225.08,68.0,1.0,Card,Delivered,5.0,2026-01-21,58.0,14.0
ZM101199,Tarini Bir,Bangalore,"Anne, Venkataraman And Sarma Restaurant",Chinese,1072.57,32.0,1.0,Card,Pending,15.0,2025-10-15,47.0,22.0
ZM101200,Uthkarsh Maharaj,Kolkata,Date Llc Restaurant,Cafe,2172.65,90.0,3.0,Card,Delivered,20.0,2025-07-30,20.0,21.2
ZM101201,Prerak Dalal,Delhi,Bawa Group Restaurant,Italian,981.25,47.0,3.0,Wallet,Delivered,0.0,2025-10-12,56.0,22.8
ZM101202,Manjari Grover,Bangalore,Borra-Vaidya Restaurant,South Indian,1444.22,70.0,3.0,Upi,Pending,0.0,2026-03-17,38.5,9.5
ZM101203,Hansh Dayal,Kolkata,"Comar, Kala And Bajwa Restaurant",North Indian,1479.03,29.0,3.0,Cash,Pending,15.0,2025-08-19,39.0,3.0
ZM101204,Ela Hayre,Kolkata,"Singhal, Anne And Biswas Restaurant",Biryani,1773.22,81.0,1.0,Upi,Cancelled,10.0,2025-07-17,48.0,20.4
ZM101205,Amira Babu,Pune,Singh Plc Restaurant,Italian,1517.43,80.0,5.0,Card,Cancelled,5.0,2025-07-09,38.5,13.3
ZM101206,Pihu Uppal,Delhi,Sarin And Sons Restaurant,North Indian,652.32,31.0,4.0,Cash,Pending,10.0,2026-02-17,21.0,7.7
ZM101207,Indranil Badal,Bangalore,"Khanna, Khare And Thakur Restaurant",Chinese,2438.75,88.0,4.0,Upi,Pending,10.0,2025-09-07,58.0,4.1
ZM101208,Zara Sem,Bangalore,"Virk, Uppal And Chawla Restaurant",South Indian,456.87,60.0,3.0,Upi,Delivered,15.0,2025-06-24,30.0,19.6
ZM101209,Siya Viswanathan,Delhi,Dutt Inc Restaurant,Desserts,613.05,22.0,3.0,Cash,Cancelled,20.0,2026-03-09,47.0,22.7
ZM101210,Ritvik Grover,Mumbai,Rao-Tandon Restaurant,North Indian,2478.07,24.0,3.0,Card,Cancelled,0.0,2026-03-26,20.0,4.8
